,restaurant,item,nutrient,nutrient_value
3179,Subway,Cheese Pizza,cholesterol,13.333333333333334
3180,Subway,Cheese Pizza,sodium,44.583333333333336
3181,Subway,Cheese Pizza,fiber,16.0
3182,Subway,Cheese Pizza,sugar,7.777777777777778
3183,Subway,Cheese Pizza,protein,64.0
3184,Subway,Pepperoni Pizza,calories,39.5
3185,Subway,Pepperoni Pizza,total_fat,45.714285714285715
3186,Subway,Pepperoni Pizza,sat_fat,65.0
3187,Subway,Pepperoni Pizza,cholesterol,20.0
3188,Subway,Pepperoni Pizza,sodium,56.25
3189,Subway,Pepperoni Pizza,fiber,16.0
3190,Subway,Pepperoni Pizza,sugar,8.88888888888889
3191,Subway,Pepperoni Pizza,protein,76.0
3192,Subway,Sausage Pizza,calories,41.0
3193,Subway,Sausage Pizza,total_fat,48.57142857142857
3194,Subway,Sausage Pizza,sat_fat,70.0
3195,Subway,Sausage Pizza,cholesterol,23.333333333333332
3196,Subway,Sausage Pizza,sodium,59.166666666666664
3197,Subway,Sausage Pizza,fiber,16.0
3198,Subway,Sausage Pizza,sugar,8.88888888888889
3199,Subway,Sausage Pizza,protein,78.0
3200,Taco Bell,1/2 lb.* Cheesy Potato Burrito,calories,27.0
3201,Taco Bell,1/2 lb.* Cheesy Potato Burrito,total_fat,37.142857142857146
3202,Taco Bell,1/2 lb.* Cheesy Potato Burrito,sat_fat,35.0
3203,Taco Bell,1/2 lb.* Cheesy Potato Burrito,cholesterol,15.0
3204,Taco Bell,1/2 lb.* Cheesy Potato Burrito,sodium,56.666666666666664
3205,Taco Bell,1/2 lb.* Cheesy Potato Burrito,fiber,28.000000000000004
3206,Taco Bell,1/2 lb.* Cheesy Potato Burrito,sugar,4.444444444444445
3207,Taco Bell,1/2 lb.* Cheesy Potato Burrito,protein,38.0
3208,Taco Bell,1/2 lb.* Combo Burrito,calories,23.0
3209,Taco Bell,1/2 lb.* Combo Burrito,total_fat,25.71428571428571
3210,Taco Bell,1/2 lb.* Combo Burrito,sat_fat,35.0
3211,Taco Bell,1/2 lb.* Combo Burrito,cholesterol,15.0
3212,Taco Bell,1/2 lb.* Combo Burrito,sodium,55.00000000000001
3213,Taco Bell,1/2 lb.* Combo Burrito,fiber,36.0
3214,Taco Bell,1/2 lb.* Combo Burrito,sugar,3.3333333333333335
3215,Taco Bell,1/2 lb.* Combo Burrito,protein,42.0
3216,Taco Bell,7-Layer Burrito,calories,25.5
3217,Taco Bell,7-Layer Burrito,total_fat,27.142857142857142
3218,Taco Bell,7-Layer Burrito,sat_fat,35.0
3219,Taco Bell,7-Layer Burrito,cholesterol,6.666666666666667
3220,Taco Bell,7-Layer Burrito,sodium,45.416666666666664
3221,Taco Bell,7-Layer Burrito,fiber,44.0
3222,Taco Bell,7-Layer Burrito,sugar,4.444444444444445
3223,Taco Bell,7-Layer Burrito,protein,32.0
3224,Taco Bell,Bean Burrito,calories,18.5
3225,Taco Bell,Bean Burrito,total_fat,15.714285714285714
3226,Taco Bell,Bean Burrito,sat_fat,20.0
3227,Taco Bell,Bean Burrito,cholesterol,1.6666666666666667
3228,Taco Bell,Bean Burrito,sodium,40.0
3229,Taco Bell,Bean Burrito,fiber,36.0
3230,Taco Bell,Bean Burrito,sugar,3.3333333333333335
3231,Taco Bell,Bean Burrito,protein,26.0
3232,Taco Bell,Beefy 5-Layer Burrito,calories,27.500000000000004
3233,Taco Bell,Beefy 5-Layer Burrito,total_fat,31.428571428571427
3234,Taco Bell,Beefy 5-Layer Burrito,sat_fat,40.0
3235,Taco Bell,Beefy 5-Layer Burrito,cholesterol,11.666666666666666
3236,Taco Bell,Beefy 5-Layer Burrito,sodium,52.916666666666664
3237,Taco Bell,Beefy 5-Layer Burrito,fiber,32.0
3238,Taco Bell,Beefy 5-Layer Burrito,sugar,5.555555555555555
3239,Taco Bell,Beefy 5-Layer Burrito,protein,38.0
3240,Taco Bell,Beefy Fritos® Burrito,calories,22.0
3241,Taco Bell,Beefy Fritos® Burrito,total_fat,25.71428571428571
3242,Taco Bell,Beefy Fritos® Burrito,sat_fat,25.0
3243,Taco Bell,Beefy Fritos® Burrito,cholesterol,6.666666666666667
3244,Taco Bell,Beefy Fritos® Burrito,sodium,42.916666666666664
3245,Taco Bell,Beefy Fritos® Burrito,fiber,16.0
3246,Taco Bell,Beefy Fritos® Burrito,sugar,3.3333333333333335
3247,Taco Bell,Beefy Fritos® Burrito,protein,26.0
3248,Taco Bell,Black Bean Burrito,calories,20.5
3249,Taco Bell,Black Bean Burrito,total_fat,17.142857142857142
3250,Taco Bell,Black Bean Burrito,sat_fat,20.0
3251,Taco Bell,Black Bean Burrito,cholesterol,3.3333333333333335
3252,Taco Bell,Black Bean Burrito,sodium,45.83333333333333
3253,Taco Bell,Black Bean Burrito,fiber,32.0
3254,Taco Bell,Black Bean Burrito,sugar,3.3333333333333335
3255,Taco Bell,Black Bean Burrito,protein,28.000000000000004
3256,Taco Bell,Burrito Supreme® – Beef,calories,21.0
3257,Taco Bell,Burrito Supreme® – Beef,total_fat,22.857142857142858
3258,Taco Bell,Burrito Supreme® – Beef,sat_fat,35.0
3259,Taco Bell,Burrito Supreme® – Beef,cholesterol,11.666666666666666
3260,Taco Bell,Burrito Supreme® – Beef,sodium,45.416666666666664
3261,Taco Bell,Burrito Supreme® – Beef,fiber,32.0
3262,Taco Bell,Burrito Supreme® – Beef,sugar,5.555555555555555
3263,Taco Bell,Burrito Supreme® – Beef,protein,32.0
3264,Taco Bell,Burrito Supreme® - Chicken,calories,19.5
3265,Taco Bell,Burrito Supreme® - Chicken,total_fat,17.142857142857142
3266,Taco Bell,Burrito Supreme® - Chicken,sat_fat,25.0
3267,Taco Bell,Burrito Supreme® - Chicken,cholesterol,13.333333333333334
3268,Taco Bell,Burrito Supreme® - Chicken,sodium,43.75
3269,Taco Bell,Burrito Supreme® - Chicken,fiber,28.000000000000004
3270,Taco Bell,Burrito Supreme® - Chicken,sugar,5.555555555555555
3271,Taco Bell,Burrito Supreme® - Chicken,protein,38.0
3272,Taco Bell,Burrito Supreme® - Steak,calories,19.5
3273,Taco Bell,Burrito Supreme® - Steak,total_fat,18.571428571428573
3274,Taco Bell,Burrito Supreme® - Steak,sat_fat,25.0
3275,Taco Bell,Burrito Supreme® - Steak,cholesterol,10.0
3276,Taco Bell,Burrito Supreme® - Steak,sodium,45.416666666666664
3277,Taco Bell,Burrito Supreme® - Steak,fiber,28.000000000000004
3278,Taco Bell,Burrito Supreme® - Steak,sugar,5.555555555555555
3279,Taco Bell,Burrito Supreme® - Steak,protein,34.0
3280,Taco Bell,Cantina Power Burrito - Chicken,calories,38.0
3281,Taco Bell,Cantina Power Burrito - Chicken,total_fat,38.57142857142858
3282,Taco Bell,Cantina Power Burrito - Chicken,sat_fat,30.0
3283,Taco Bell,Cantina Power Burrito - Chicken,cholesterol,20.0
3284,Taco Bell,Cantina Power Burrito - Chicken,sodium,81.66666666666667
3285,Taco Bell,Cantina Power Burrito - Chicken,fiber,48.0
3286,Taco Bell,Cantina Power Burrito - Chicken,sugar,7.777777777777778
3287,Taco Bell,Cantina Power Burrito - Chicken,protein,64.0
3288,Taco Bell,Cantina Power Burrito - Steak,calories,39.0
3289,Taco Bell,Cantina Power Burrito - Steak,total_fat,40.0
3290,Taco Bell,Cantina Power Burrito - Steak,sat_fat,35.0
3291,Taco Bell,Cantina Power Burrito - Steak,cholesterol,16.666666666666664
3292,Taco Bell,Cantina Power Burrito - Steak,sodium,79.16666666666666
3293,Taco Bell,Cantina Power Burrito - Steak,fiber,52.0
3294,Taco Bell,Cantina Power Burrito - Steak,sugar,7.777777777777778
3295,Taco Bell,Cantina Power Burrito - Steak,protein,66.0
3296,Taco Bell,Cantina Power Burrito - Veggie,calories,37.0
3297,Taco Bell,Cantina Power Burrito - Veggie,total_fat,37.142857142857146
3298,Taco Bell,Cantina Power Burrito - Veggie,sat_fat,25.0
3299,Taco Bell,Cantina Power Burrito - Veggie,cholesterol,3.3333333333333335
3300,Taco Bell,Cantina Power Burrito - Veggie,sodium,72.91666666666666
3301,Taco Bell,Cantina Power Burrito - Veggie,fiber,68.0
3302,Taco Bell,Cantina Power Burrito - Veggie,sugar,8.88888888888889
3303,Taco Bell,Cantina Power Burrito - Veggie,protein,40.0
3304,Taco Bell,Cheesy Bean and Rice Burrito,calories,21.0
3305,Taco Bell,Cheesy Bean and Rice Burrito,total_fat,24.285714285714285
3306,Taco Bell,Cheesy Bean and Rice Burrito,sat_fat,17.5
3307,Taco Bell,Cheesy Bean and Rice Burrito,cholesterol,0.0
3308,Taco Bell,Cheesy Bean and Rice Burrito,sodium,38.75
3309,Taco Bell,Cheesy Bean and Rice Burrito,fiber,24.0
3310,Taco Bell,Cheesy Bean and Rice Burrito,sugar,4.444444444444445
3311,Taco Bell,Cheesy Bean and Rice Burrito,protein,22.0
3312,Taco Bell,Chili Cheese Burrito,calories,19.0
3313,Taco Bell,Chili Cheese Burrito,total_fat,24.285714285714285
3314,Taco Bell,Chili Cheese Burrito,sat_fat,40.0
3315,Taco Bell,Chili Cheese Burrito,cholesterol,11.666666666666666
3316,Taco Bell,Chili Cheese Burrito,sodium,38.75
3317,Taco Bell,Chili Cheese Burrito,fiber,20.0
3318,Taco Bell,Chili Cheese Burrito,sugar,2.2222222222222223
3319,Taco Bell,Chili Cheese Burrito,protein,32.0
3320,Taco Bell,Chicken Crunchy Cheesy Core Burrito,calories,30.5
3321,Taco Bell,Chicken Crunchy Cheesy Core Burrito,total_fat,34.285714285714285
3322,Taco Bell,Chicken Crunchy Cheesy Core Burrito,sat_fat,45.0
3323,Taco Bell,Chicken Crunchy Cheesy Core Burrito,cholesterol,18.333333333333332
3324,Taco Bell,Chicken Crunchy Cheesy Core Burrito,sodium,62.916666666666664
3325,Taco Bell,Chicken Crunchy Cheesy Core Burrito,fiber,20.0
3326,Taco Bell,Chicken Crunchy Cheesy Core Burrito,sugar,5.555555555555555
3327,Taco Bell,Chicken Crunchy Cheesy Core Burrito,protein,50.0
3328,Taco Bell,Steak Crunchy Cheesy Core Burrito,calories,30.5
3329,Taco Bell,Steak Crunchy Cheesy Core Burrito,total_fat,34.285714285714285
3330,Taco Bell,Steak Crunchy Cheesy Core Burrito,sat_fat,45.0
3331,Taco Bell,Steak Crunchy Cheesy Core Burrito,cholesterol,16.666666666666664
3332,Taco Bell,Steak Crunchy Cheesy Core Burrito,sodium,63.33333333333333
3333,Taco Bell,Steak Crunchy Cheesy Core Burrito,fiber,20.0
3334,Taco Bell,Steak Crunchy Cheesy Core Burrito,sugar,5.555555555555555
3335,Taco Bell,Steak Crunchy Cheesy Core Burrito,protein,50.0
3336,Taco Bell,Beef Crunchy Cheesy Core Burrito,calories,31.5
3337,Taco Bell,Beef Crunchy Cheesy Core Burrito,total_fat,37.142857142857146
3338,Taco Bell,Beef Crunchy Cheesy Core Burrito,sat_fat,50.0
3339,Taco Bell,Beef Crunchy Cheesy Core Burrito,cholesterol,15.0
3340,Taco Bell,Beef Crunchy Cheesy Core Burrito,sodium,63.74999999999999
3341,Taco Bell,Beef Crunchy Cheesy Core Burrito,fiber,28.000000000000004
3342,Taco Bell,Beef Crunchy Cheesy Core Burrito,sugar,5.555555555555555
3343,Taco Bell,Beef Crunchy Cheesy Core Burrito,protein,44.0
3344,Taco Bell,Loaded Taco Burrito,calories,27.500000000000004
3345,Taco Bell,Loaded Taco Burrito,total_fat,41.42857142857143
3346,Taco Bell,Loaded Taco Burrito,sat_fat,45.0
3347,Taco Bell,Loaded Taco Burrito,cholesterol,16.666666666666664
3348,Taco Bell,Loaded Taco Burrito,sodium,47.083333333333336
3349,Taco Bell,Loaded Taco Burrito,fiber,28.000000000000004
3350,Taco Bell,Loaded Taco Burrito,sugar,4.444444444444445
3351,Taco Bell,Loaded Taco Burrito,protein,40.0
3352,Taco Bell,Chicken Quesarito,calories,31.0
3353,Taco Bell,Chicken Quesarito,total_fat,42.857142857142854
3354,Taco Bell,Chicken Quesarito,sat_fat,50.0
3355,Taco Bell,Chicken Quesarito,cholesterol,20.0
3356,Taco Bell,Chicken Quesarito,sodium,60.0
3357,Taco Bell,Chicken Quesarito,fiber,16.0
3358,Taco Bell,Chicken Quesarito,sugar,4.444444444444445
3359,Taco Bell,Chicken Quesarito,protein,48.0
3360,Taco Bell,Steak Quesarito,calories,31.5
3361,Taco Bell,Steak Quesarito,total_fat,44.285714285714285
3362,Taco Bell,Steak Quesarito,sat_fat,55.00000000000001
3363,Taco Bell,Steak Quesarito,cholesterol,21.666666666666668
3364,Taco Bell,Steak Quesarito,sodium,58.75
3365,Taco Bell,Steak Quesarito,fiber,12.0
3366,Taco Bell,Steak Quesarito,sugar,4.444444444444445
3367,Taco Bell,Steak Quesarito,protein,50.0
3368,Taco Bell,Beef Quesarito,calories,32.5
3369,Taco Bell,Beef Quesarito,total_fat,48.57142857142857
3370,Taco Bell,Beef Quesarito,sat_fat,60.0
3371,Taco Bell,Beef Quesarito,cholesterol,20.0
3372,Taco Bell,Beef Quesarito,sodium,60.416666666666664
3373,Taco Bell,Beef Quesarito,fiber,24.0
3374,Taco Bell,Beef Quesarito,sugar,5.555555555555555
3375,Taco Bell,Beef Quesarito,protein,44.0
3376,Taco Bell,Shredded Chicken Burrito,calories,20.0
3377,Taco Bell,Shredded Chicken Burrito,total_fat,25.71428571428571
3378,Taco Bell,Shredded Chicken Burrito,sat_fat,22.5
3379,Taco Bell,Shredded Chicken Burrito,cholesterol,10.0
3380,Taco Bell,Shredded Chicken Burrito,sodium,40.0
3381,Taco Bell,Shredded Chicken Burrito,fiber,12.0
3382,Taco Bell,Shredded Chicken Burrito,sugar,3.3333333333333335
3383,Taco Bell,Shredded Chicken Burrito,protein,32.0
3384,Taco Bell,Smothered Burrito - Beef,calories,35.5
3385,Taco Bell,Smothered Burrito - Beef,total_fat,50.0
3386,Taco Bell,Smothered Burrito - Beef,sat_fat,65.0
3387,Taco Bell,Smothered Burrito - Beef,cholesterol,25.0
3388,Taco Bell,Smothered Burrito - Beef,sodium,94.16666666666667
3389,Taco Bell,Smothered Burrito - Beef,fiber,40.0
3390,Taco Bell,Smothered Burrito - Beef,sugar,4.444444444444445
3391,Taco Bell,Smothered Burrito - Beef,protein,56.00000000000001
3392,Taco Bell,Smothered Burrito - Shredded Chicken,calories,32.5
3393,Taco Bell,Smothered Burrito - Shredded Chicken,total_fat,40.0
3394,Taco Bell,Smothered Burrito - Shredded Chicken,sat_fat,50.0
3395,Taco Bell,Smothered Burrito - Shredded Chicken,cholesterol,23.333333333333332
3396,Taco Bell,Smothered Burrito - Shredded Chicken,sodium,92.91666666666667
3397,Taco Bell,Smothered Burrito - Shredded Chicken,fiber,32.0
3398,Taco Bell,Smothered Burrito - Shredded Chicken,sugar,4.444444444444445
3399,Taco Bell,Smothered Burrito - Shredded Chicken,protein,68.0
3400,Taco Bell,Smothered Burrito - Steak,calories,33.5
3401,Taco Bell,Smothered Burrito - Steak,total_fat,41.42857142857143
3402,Taco Bell,Smothered Burrito - Steak,sat_fat,55.00000000000001
3403,Taco Bell,Smothered Burrito - Steak,cholesterol,26.666666666666668
3404,Taco Bell,Smothered Burrito - Steak,sodium,86.66666666666667
3405,Taco Bell,Smothered Burrito - Steak,fiber,28.000000000000004
3406,Taco Bell,Smothered Burrito - Steak,sugar,4.444444444444445
3407,Taco Bell,Smothered Burrito - Steak,protein,70.0
3408,Taco Bell,Chicken Spicy Cheesy Core Burrito,calories,27.0
3409,Taco Bell,Chicken Spicy Cheesy Core Burrito,total_fat,28.57142857142857
3410,Taco Bell,Chicken Spicy Cheesy Core Burrito,sat_fat,40.0
3411,Taco Bell,Chicken Spicy Cheesy Core Burrito,cholesterol,18.333333333333332
3412,Taco Bell,Chicken Spicy Cheesy Core Burrito,sodium,72.5
3413,Taco Bell,Chicken Spicy Cheesy Core Burrito,fiber,20.0
3414,Taco Bell,Chicken Spicy Cheesy Core Burrito,sugar,5.555555555555555
3415,Taco Bell,Chicken Spicy Cheesy Core Burrito,protein,48.0
3416,Taco Bell,Steak Spicy Cheesy Core Burrito,calories,27.500000000000004
3417,Taco Bell,Steak Spicy Cheesy Core Burrito,total_fat,30.0
3418,Taco Bell,Steak Spicy Cheesy Core Burrito,sat_fat,45.0
3419,Taco Bell,Steak Spicy Cheesy Core Burrito,cholesterol,16.666666666666664
3420,Taco Bell,Steak Spicy Cheesy Core Burrito,sodium,72.91666666666666
3421,Taco Bell,Steak Spicy Cheesy Core Burrito,fiber,20.0
3422,Taco Bell,Steak Spicy Cheesy Core Burrito,sugar,5.555555555555555
3423,Taco Bell,Steak Spicy Cheesy Core Burrito,protein,48.0
3424,Taco Bell,Beef Spicy Cheesy Core Burrito,calories,28.499999999999996
3425,Taco Bell,Beef Spicy Cheesy Core Burrito,total_fat,32.857142857142854
3426,Taco Bell,Beef Spicy Cheesy Core Burrito,sat_fat,50.0
3427,Taco Bell,Beef Spicy Cheesy Core Burrito,cholesterol,15.0
3428,Taco Bell,Beef Spicy Cheesy Core Burrito,sodium,73.33333333333333
3429,Taco Bell,Beef Spicy Cheesy Core Burrito,fiber,28.000000000000004
3430,Taco Bell,Beef Spicy Cheesy Core Burrito,sugar,5.555555555555555
3431,Taco Bell,Beef Spicy Cheesy Core Burrito,protein,44.0
3432,Taco Bell,Triple Melt Burrito,calories,20.5
3433,Taco Bell,Triple Melt Burrito,total_fat,22.857142857142858
3434,Taco Bell,Triple Melt Burrito,sat_fat,30.0
3435,Taco Bell,Triple Melt Burrito,cholesterol,10.0
3436,Taco Bell,Triple Melt Burrito,sodium,42.916666666666664
3437,Taco Bell,Triple Melt Burrito,fiber,16.0
3438,Taco Bell,Triple Melt Burrito,sugar,3.3333333333333335
3439,Taco Bell,Triple Melt Burrito,protein,30.0
3440,Taco Bell,XXL Grilled Stuft Burrito - Beef,calories,44.0
3441,Taco Bell,XXL Grilled Stuft Burrito - Beef,total_fat,60.0
3442,Taco Bell,XXL Grilled Stuft Burrito - Beef,sat_fat,70.0
3443,Taco Bell,XXL Grilled Stuft Burrito - Beef,cholesterol,25.0
3444,Taco Bell,XXL Grilled Stuft Burrito - Beef,sodium,84.16666666666667
3445,Taco Bell,XXL Grilled Stuft Burrito - Beef,fiber,48.0
3446,Taco Bell,XXL Grilled Stuft Burrito - Beef,sugar,6.666666666666667
3447,Taco Bell,XXL Grilled Stuft Burrito - Beef,protein,62.0
3448,Taco Bell,XXL Grilled Stuft Burrito - Chicken,calories,41.5
3449,Taco Bell,XXL Grilled Stuft Burrito - Chicken,total_fat,50.0
3450,Taco Bell,XXL Grilled Stuft Burrito - Chicken,sat_fat,55.00000000000001
3451,Taco Bell,XXL Grilled Stuft Burrito - Chicken,cholesterol,28.333333333333332
3452,Taco Bell,XXL Grilled Stuft Burrito - Chicken,sodium,80.83333333333333
3453,Taco Bell,XXL Grilled Stuft Burrito - Chicken,fiber,40.0
3454,Taco Bell,XXL Grilled Stuft Burrito - Chicken,sugar,6.666666666666667
3455,Taco Bell,XXL Grilled Stuft Burrito - Chicken,protein,74.0
3456,Taco Bell,XXL Grilled Stuft Burrito - Steak,calories,41.0
3457,Taco Bell,XXL Grilled Stuft Burrito - Steak,total_fat,51.42857142857142
3458,Taco Bell,XXL Grilled Stuft Burrito - Steak,sat_fat,60.0
3459,Taco Bell,XXL Grilled Stuft Burrito - Steak,cholesterol,23.333333333333332
3460,Taco Bell,XXL Grilled Stuft Burrito - Steak,sodium,84.16666666666667
3461,Taco Bell,XXL Grilled Stuft Burrito - Steak,fiber,40.0
3462,Taco Bell,XXL Grilled Stuft Burrito - Steak,sugar,7.777777777777778
3463,Taco Bell,XXL Grilled Stuft Burrito - Steak,protein,66.0
3464,Taco Bell,Chicken Soft Taco,calories,8.5
3465,Taco Bell,Chicken Soft Taco,total_fat,8.571428571428571
3466,Taco Bell,Chicken Soft Taco,sat_fat,15.0
3467,Taco Bell,Chicken Soft Taco,cholesterol,10.0
3468,Taco Bell,Chicken Soft Taco,sodium,19.166666666666668
3469,Taco Bell,Chicken Soft Taco,fiber,4.0
3470,Taco Bell,Chicken Soft Taco,sugar,1.1111111111111112
3471,Taco Bell,Chicken Soft Taco,protein,24.0
3472,Taco Bell,Cool Ranch® Doritos® Double Decker® Taco,calories,16.0
3473,Taco Bell,Cool Ranch® Doritos® Double Decker® Taco,total_fat,20.0
3474,Taco Bell,Cool Ranch® Doritos® Double Decker® Taco,sat_fat,25.0
3475,Taco Bell,Cool Ranch® Doritos® Double Decker® Taco,cholesterol,8.333333333333332
3476,Taco Bell,Cool Ranch® Doritos® Double Decker® Taco,sodium,32.083333333333336
3477,Taco Bell,Cool Ranch® Doritos® Double Decker® Taco,fiber,24.0
3478,Taco Bell,Cool Ranch® Doritos® Double Decker® Taco,sugar,2.2222222222222223
3479,Taco Bell,Cool Ranch® Doritos® Double Decker® Taco,protein,26.0
3480,Taco Bell,Cool Ranch® Doritos® Locos Taco,calories,8.0
3481,Taco Bell,Cool Ranch® Doritos® Locos Taco,total_fat,14.285714285714285
3482,Taco Bell,Cool Ranch® Doritos® Locos Taco,sat_fat,17.5
3483,Taco Bell,Cool Ranch® Doritos® Locos Taco,cholesterol,8.333333333333332
3484,Taco Bell,Cool Ranch® Doritos® Locos Taco,sodium,14.583333333333334
3485,Taco Bell,Cool Ranch® Doritos® Locos Taco,fiber,8.0
3486,Taco Bell,Cool Ranch® Doritos® Locos Taco,sugar,1.1111111111111112
3487,Taco Bell,Cool Ranch® Doritos® Locos Taco,protein,16.0
3488,Taco Bell,Cool Ranch® Doritos® Locos Taco Supreme,calories,10.0
3489,Taco Bell,Cool Ranch® Doritos® Locos Taco Supreme,total_fat,17.142857142857142
3490,Taco Bell,Cool Ranch® Doritos® Locos Taco Supreme,sat_fat,22.5
3491,Taco Bell,Cool Ranch® Doritos® Locos Taco Supreme,cholesterol,11.666666666666666
3492,Taco Bell,Cool Ranch® Doritos® Locos Taco Supreme,sodium,15.416666666666668
3493,Taco Bell,Cool Ranch® Doritos® Locos Taco Supreme,fiber,12.0
3494,Taco Bell,Cool Ranch® Doritos® Locos Taco Supreme,sugar,3.3333333333333335
3495,Taco Bell,Cool Ranch® Doritos® Locos Taco Supreme,protein,18.0
3496,Taco Bell,Crunchy Taco,calories,8.5
3497,Taco Bell,Crunchy Taco,total_fat,14.285714285714285
3498,Taco Bell,Crunchy Taco,sat_fat,20.0
3499,Taco Bell,Crunchy Taco,cholesterol,8.333333333333332
3500,Taco Bell,Crunchy Taco,sodium,12.083333333333334
3501,Taco Bell,Crunchy Taco,fiber,12.0
3502,Taco Bell,Crunchy Taco,sugar,1.1111111111111112
3503,Taco Bell,Crunchy Taco,protein,16.0
3504,Taco Bell,Crunchy Taco Supreme®,calories,10.0
3505,Taco Bell,Crunchy Taco Supreme®,total_fat,17.142857142857142
3506,Taco Bell,Crunchy Taco Supreme®,sat_fat,25.0
3507,Taco Bell,Crunchy Taco Supreme®,cholesterol,11.666666666666666
3508,Taco Bell,Crunchy Taco Supreme®,sodium,13.333333333333334
3509,Taco Bell,Crunchy Taco Supreme®,fiber,12.0
3510,Taco Bell,Crunchy Taco Supreme®,sugar,2.2222222222222223
3511,Taco Bell,Crunchy Taco Supreme®,protein,18.0
3512,Taco Bell,Double Decker® Taco,calories,16.0
3513,Taco Bell,Double Decker® Taco,total_fat,20.0
3514,Taco Bell,Double Decker® Taco,sat_fat,25.0
3515,Taco Bell,Double Decker® Taco,cholesterol,8.333333333333332
3516,Taco Bell,Double Decker® Taco,sodium,26.666666666666668
3517,Taco Bell,Double Decker® Taco,fiber,28.000000000000004
3518,Taco Bell,Double Decker® Taco,sugar,2.2222222222222223
3519,Taco Bell,Double Decker® Taco,protein,26.0
3520,Taco Bell,DOUBLE DECKER® Taco Supreme®,calories,17.5
3521,Taco Bell,DOUBLE DECKER® Taco Supreme®,total_fat,22.857142857142858
3522,Taco Bell,DOUBLE DECKER® Taco Supreme®,sat_fat,30.0
3523,Taco Bell,DOUBLE DECKER® Taco Supreme®,cholesterol,11.666666666666666
3524,Taco Bell,DOUBLE DECKER® Taco Supreme®,sodium,27.916666666666668
3525,Taco Bell,DOUBLE DECKER® Taco Supreme®,fiber,28.000000000000004
3526,Taco Bell,DOUBLE DECKER® Taco Supreme®,sugar,3.3333333333333335
3527,Taco Bell,DOUBLE DECKER® Taco Supreme®,protein,28.000000000000004
3528,Taco Bell,Spicy Sweet Double Stacked Taco,calories,17.0
3529,Taco Bell,Spicy Sweet Double Stacked Taco,total_fat,25.71428571428571
3530,Taco Bell,Spicy Sweet Double Stacked Taco,sat_fat,35.0
3531,Taco Bell,Spicy Sweet Double Stacked Taco,cholesterol,11.666666666666666
3532,Taco Bell,Spicy Sweet Double Stacked Taco,sodium,26.666666666666668
3533,Taco Bell,Spicy Sweet Double Stacked Taco,fiber,16.0
3534,Taco Bell,Spicy Sweet Double Stacked Taco,sugar,6.666666666666667
3535,Taco Bell,Spicy Sweet Double Stacked Taco,protein,24.0
3536,Taco Bell,Cool Ranch Habanero Double Stacked Taco,calories,17.5
3537,Taco Bell,Cool Ranch Habanero Double Stacked Taco,total_fat,28.57142857142857
3538,Taco Bell,Cool Ranch Habanero Double Stacked Taco,sat_fat,40.0
3539,Taco Bell,Cool Ranch Habanero Double Stacked Taco,cholesterol,13.333333333333334
3540,Taco Bell,Cool Ranch Habanero Double Stacked Taco,sodium,26.25
3541,Taco Bell,Cool Ranch Habanero Double Stacked Taco,fiber,16.0
3542,Taco Bell,Cool Ranch Habanero Double Stacked Taco,sugar,3.3333333333333335
3543,Taco Bell,Cool Ranch Habanero Double Stacked Taco,protein,26.0
3544,Taco Bell,Nacho Crunch Double Stacked Taco,calories,19.0
3545,Taco Bell,Nacho Crunch Double Stacked Taco,total_fat,27.142857142857142
3546,Taco Bell,Nacho Crunch Double Stacked Taco,sat_fat,30.0
3547,Taco Bell,Nacho Crunch Double Stacked Taco,cholesterol,11.666666666666666
3548,Taco Bell,Nacho Crunch Double Stacked Taco,sodium,27.083333333333332
3549,Taco Bell,Nacho Crunch Double Stacked Taco,fiber,20.0
3550,Taco Bell,Nacho Crunch Double Stacked Taco,sugar,2.2222222222222223
3551,Taco Bell,Nacho Crunch Double Stacked Taco,protein,26.0
3552,Taco Bell,Fiery Doritos® Double Decker® Taco,calories,16.0
3553,Taco Bell,Fiery Doritos® Double Decker® Taco,total_fat,18.571428571428573
3554,Taco Bell,Fiery Doritos® Double Decker® Taco,sat_fat,25.0
3555,Taco Bell,Fiery Doritos® Double Decker® Taco,cholesterol,8.333333333333332
3556,Taco Bell,Fiery Doritos® Double Decker® Taco,sodium,32.083333333333336
3557,Taco Bell,Fiery Doritos® Double Decker® Taco,fiber,28.000000000000004
3558,Taco Bell,Fiery Doritos® Double Decker® Taco,sugar,2.2222222222222223
3559,Taco Bell,Fiery Doritos® Double Decker® Taco,protein,28.000000000000004
3560,Taco Bell,Fiery Doritos® Locos Taco,calories,8.5
3561,Taco Bell,Fiery Doritos® Locos Taco,total_fat,14.285714285714285
3562,Taco Bell,Fiery Doritos® Locos Taco,sat_fat,17.5
3563,Taco Bell,Fiery Doritos® Locos Taco,cholesterol,8.333333333333332
3564,Taco Bell,Fiery Doritos® Locos Taco,sodium,15.416666666666668
3565,Taco Bell,Fiery Doritos® Locos Taco,fiber,12.0
3566,Taco Bell,Fiery Doritos® Locos Taco,sugar,1.1111111111111112
3567,Taco Bell,Fiery Doritos® Locos Taco,protein,16.0
3568,Taco Bell,Fiery Doritos® Locos Taco Supreme,calories,10.0
3569,Taco Bell,Fiery Doritos® Locos Taco Supreme,total_fat,17.142857142857142
3570,Taco Bell,Fiery Doritos® Locos Taco Supreme,sat_fat,25.0
